회사명,거래소코드,회계년도,상장협코드,대표이사명,본사 주소,종업원,설립일,결산월,사업자등록번호,금감원등록번호,발행주식 액면가(원),발행주식 보통주,발행주식 우선주,외부감사기관,회계감사법인,통계청 한국표준산업분류 코드 11차(대분류),통계청 한국표준산업분류 11차(대분류),통계청 한국표준산업분류 코드 11차(중분류),통계청 한국표준산업분류 11차(중분류),자산총계(요약)(백만원),유동자산(요약)(백만원),당좌자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),단기투자자산(요약)(백만원),단기예금(요약)(백만원),단기매매증권(요약)(백만원),단기대여금(요약)(백만원),기타단기투자자산(요약)(백만원),매출채권(요약)(백만원),*할인어음 또는 배서어음(요약)(백만원),기타당좌자산(요약)(백만원),재고자산(요약)(백만원),상품(요약)(백만원),제품(요약)(백만원),반제품(요약)(백만원),재공품(요약)(백만원),원재료(요약)(백만원),기타재고자산(요약)(백만원),임대주택자산(요약)(백만원),비유동자산(요약)(백만원),투자자산(요약)(백만원),*장기금융상품(요약)(백만원),*투자유가증권(장기투자증권)(요약)(백만원),유형자산(요약)(백만원),토지,건설중인자산,건물,기계장치,차량운반구,렌탈자산,설비자산,무형자산(요약)(백만원),기타비유동자산(요약)(백만원),이연자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),기타유동부채(요약)(백만원),비유동부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),제충당금(요약)(백만원),기타비유동부채(요약)(백만원),이연부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),자본잉여금(요약)(백만원),자본조정(요약)(백만원),기타포괄손익누계액(요약)(백만원),이익잉여금(요약)(백만원),*미처분이익잉여금 및 차기이월미처분이익잉여금(요약)(백만원),*당기순이익(요약)(백만원),부채와자본총계(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,퇴직급여(요약)(백만원),복리후생비(요약)(백만원),세금과공과(요약)(백만원),임차료(요약)(백만원),감가상각비,연구비,기타 판매비와 관리비(요약)(백만원),영업이익(요약)(백만원),영업외수익(요약)(백만원),이자수익(요약)(백만원),배당금수익(요약)(백만원),외환차익(요약)(백만원),외화환산이익(요약)(백만원),지분법이익(요약)(백만원),기타영업외수익(요약)(백만원),영업외비용(요약)(백만원),이자비용(요약)(백만원),외환차손(요약)(백만원),외화환산손실(요약)(백만원),지분법손실(요약)(백만원),기타영업외비용(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),계속사업이익(요약)(백만원),중단사업이익(요약)(백만원),*법인세효과(요약)(백만원),당기순이익(요약)(백만원),주당계속사업이익(요약)(원),주당순이익(요약)(원),희석화주당계속사업이익(요약)(원),희석화주당순이익(요약)(원),CPA수정후 당기순이익(요약)(백만원),*주당경상이익(2007년 이전 발생)(요약)(원),*희석화주당경상이익(2007년 이전 발생)(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),당기순이익(요약)(백만원).1,현금의 유출이 없는 비용 등 가산(요약)(백만원),*감가상각비,*전기오류수정손익(요약)(백만원),현금의 유입이없는 수익등의 차감(요약)(백만원),*전기오류수정손익(요약)(백만원).1,영업활동으로 인한 자산 및 부채의변동(요약)(백만원),영업활동으로 인한 자산의 감소(증가)(요약)(백만원),영업활동으로 인한 부채의 증가(감소)(요약)(백만원),투자활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유입액(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원),재무활동으로 인한 현금흐름(요약)(백만원),재무활동으로 인한 현금유입액(요약)(백만원),재무활동으로 인한 현금유출액(요약)(백만원),영업,합병분할(영업양수도)으로 인한 증가(감소)(요약)(백만원),환율변동으로 인한 차이조정(요약)(백만원),현금의 증가(감소)(요약)(백만원),기초현금(요약)(백만원),기말현금(요약)(백만원),현금등가물(요약)(백만원),현금의 수입과 지출이 없는 거래(요약)(백만원),M코드
성진해운주식회사,49968,2018/12,49968,양영남,"인천광역시 서구 장도로 63-1 (경서동, 해동마린(주))",0,2001/12/01,12,121-81-48561,622981,0,0,0,예일회계법인,예일회계법인,7,광업,7,비금속광물 광업; 연료용 제외,5456.0,3644.0,3644.0,87.0,3084.0,525.0,0.0,2559.0,0.0,345.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,44.0,0.0,0.0,1768.0,0.0,0.0,0.0,2.0,1766.0,0.0,1.0,0.0,1.0,0.0,3805.0,2201.0,18.0,1025.0,831.0,327.0,1604.0,0.0,1569.0,35.0,0.0,0.0,1651.0,8550.0,0.0,-8338.0,0.0,1439.0,1439.0,-139.0,5456.0,3949.0,3316.0,632.0,475.0,34.0,3.0,4.0,4.0,0.0,2264.0,0.0,431.0,157.0,27.0,21.0,0.0,0.0,0.0,0.0,6.0,127.0,118.0,0.0,0.0,0.0,9.0,56.0,195.0,-139.0,0.0,0.0,-139.0,-81.0,-81.0,0.0,0.0,-139.0,,,215.0,-139.0,319.0,307.0,0.0,0.0,0.0,35.0,445.0,-410.0,-2680.0,6839.0,9519.0,-1713.0,12791.0,14504.0,0.0,0.0,0.0,-4178.0,4264.0,87.0,0.0,0.0,M02
세진산업개발(주),15696,2010/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,54229.0,18567.0,17541.0,117.0,1657.0,310.0,0.0,1347.0,0.0,11260.0,0.0,4507.0,1026.0,0.0,690.0,0.0,0.0,336.0,0.0,0.0,35662.0,2874.0,857.0,2017.0,25592.0,19676.0,1269.0,2580.0,1263.0,777.0,0.0,27.0,101.0,7095.0,0.0,42835.0,29581.0,11282.0,14400.0,0.0,3899.0,13254.0,3000.0,10235.0,392.0,-373.0,0.0,11394.0,1000.0,0.0,0.0,0.0,10394.0,6524.0,-126.0,54229.0,55729.0,42311.0,13418.0,11844.0,2756.0,240.0,1125.0,502.0,72.0,268.0,0.0,6881.0,1574.0,459.0,382.0,0.0,0.0,0.0,0.0,77.0,1989.0,1312.0,0.0,0.0,0.0,678.0,44.0,169.0,-126.0,0.0,0.0,-126.0,-1259.0,-1259.0,0.0,0.0,-126.0,0.0,0.0,1867.0,-126.0,2399.0,1558.0,0.0,14.0,0.0,-392.0,2611.0,-3003.0,-14526.0,3842.0,18368.0,12430.0,23100.0,10670.0,0.0,0.0,0.0,-229.0,345.0,117.0,0.0,2350.0,M02
세진산업개발(주),15696,2011/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,58011.0,24755.0,23748.0,2263.0,2577.0,1230.0,0.0,1347.0,0.0,15453.0,0.0,3456.0,1007.0,0.0,603.0,0.0,0.0,403.0,0.0,0.0,33256.0,2019.0,2.0,2017.0,24927.0,19676.0,1609.0,2322.0,866.0,434.0,0.0,20.0,45.0,6265.0,0.0,47490.0,35686.0,17085.0,14815.0,0.0,3786.0,11804.0,3000.0,8625.0,473.0,-294.0,0.0,10521.0,1000.0,0.0,0.0,0.0,9521.0,5651.0,-873.0,58011.0,57601.0,44124.0,13477.0,11414.0,2893.0,239.0,986.0,603.0,67.0,257.0,0.0,6370.0,2062.0,494.0,323.0,0.0,0.0,0.0,0.0,171.0,3043.0,1741.0,0.0,0.0,0.0,1303.0,-488.0,385.0,-873.0,0.0,0.0,-873.0,-8727.0,-8727.0,0.0,0.0,0.0,0.0,0.0,2818.0,-873.0,2464.0,1108.0,0.0,22.0,0.0,1248.0,-4058.0,5306.0,523.0,2001.0,1477.0,-1195.0,0.0,1195.0,0.0,0.0,0.0,2146.0,117.0,2263.0,0.0,2645.0,M02
세진산업개발(주),15696,2012/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,76984.0,16429.0,15873.0,820.0,33.0,33.0,0.0,0.0,0.0,11897.0,0.0,3123.0,555.0,0.0,301.0,0.0,0.0,254.0,0.0,0.0,60555.0,746.0,634.0,112.0,59009.0,55375.0,326.0,2242.0,607.0,438.0,0.0,21.0,325.0,475.0,0.0,42229.0,34038.0,12609.0,13400.0,4750.0,3279.0,8191.0,0.0,7100.0,1418.0,-328.0,0.0,34754.0,1000.0,0.0,0.0,34340.0,-586.0,-4456.0,-10107.0,76984.0,57467.0,38226.0,19241.0,17533.0,3102.0,231.0,1050.0,839.0,118.0,213.0,0.0,11980.0,1708.0,644.0,246.0,0.0,0.0,0.0,0.0,398.0,11204.0,1706.0,0.0,0.0,0.0,9498.0,-8852.0,1255.0,-10107.0,0.0,0.0,-10107.0,-101072.0,-101072.0,0.0,0.0,0.0,0.0,0.0,189.0,-10107.0,11334.0,955.0,0.0,4.0,0.0,-1034.0,3397.0,-4431.0,-442.0,1551.0,1993.0,-1190.0,0.0,1190.0,0.0,0.0,0.0,-1443.0,2263.0,820.0,0.0,410.0,M02
세진산업개발(주),15696,2013/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,80690.0,19526.0,19256.0,2069.0,38.0,3.0,0.0,35.0,0.0,13962.0,0.0,3187.0,270.0,0.0,43.0,0.0,0.0,227.0,0.0,0.0,61164.0,1226.0,1114.0,112.0,59174.0,55401.0,469.0,2121.0,576.0,561.0,0.0,46.0,284.0,481.0,0.0,43453.0,35691.0,14208.0,16140.0,1220.0,4123.0,7762.0,0.0,6410.0,1747.0,-395.0,0.0,37237.0,1000.0,0.0,0.0,34340.0,1896.0,-1974.0,2482.0,80690.0,60695.0,39628.0,21066.0,18009.0,2983.0,252.0,1167.0,778.0,281.0,250.0,0.0,12298.0,3058.0,1727.0,194.0,0.0,0.0,0.0,0.0,1533.0,1413.0,1311.0,0.0,0.0,0.0,102.0,3372.0,890.0,2482.0,0.0,0.0,2482.0,24823.0,24823.0,0.0,0.0,0.0,0.0,0.0,4325.0,2482.0,1959.0,1007.0,0.0,216.0,0.0,100.0,-2265.0,2364.0,-1596.0,458.0,2053.0,-1480.0,3000.0,4480.0,0.0,0.0,0.0,1249.0,820.0,2069.0,0.0,620.0,M02
세진산업개발(주),15696,2014/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,78834.0,18301.0,18025.0,878.0,1033.0,1033.0,0.0,0.0,0.0,12162.0,0.0,3952.0,275.0,0.0,29.0,0.0,0.0,247.0,0.0,0.0,60533.0,1490.0,603.0,887.0,58401.0,55430.0,385.0,1846.0,396.0,315.0,0.0,28.0,247.0,396.0,0.0,39688.0,33091.0,13494.0,15600.0,1190.0,2807.0,6597.0,0.0,5250.0,1733.0,-386.0,0.0,39146.0,1000.0,0.0,0.0,34340.0,3806.0,-64.0,1909.0,78834.0,57068.0,36747.0,20321.0,18046.0,2508.0,212.0,1078.0,778.0,156.0,204.0,0.0,13109.0,2275.0,1711.0,226.0,12.0,0.0,0.0,0.0,1474.0,1326.0,1096.0,0.0,0.0,0.0,229.0,2661.0,752.0,1909.0,0.0,0.0,1909.0,19092.0,19092.0,0.0,0.0,0.0,0.0,0.0,2356.0,1909.0,3042.0,783.0,0.0,181.0,0.0,-2415.0,26.0,-2441.0,-1816.0,4752.0,6568.0,-1730.0,0.0,1730.0,0.0,0.0,0.0,-1190.0,2069.0,878.0,0.0,3909.0,M02
세진산업개발(주),15696,2015/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,83023.0,22795.0,22186.0,1266.0,2255.0,3.0,0.0,2252.0,0.0,14129.0,0.0,4536.0,609.0,0.0,28.0,0.0,0.0,582.0,0.0,0.0,60228.0,1271.0,384.0,887.0,58219.0,55430.0,508.0,1617.0,272.0,372.0,0.0,19.0,212.0,526.0,0.0,42016.0,28090.0,16866.0,6820.0,1190.0,3214.0,13926.0,0.0,12460.0,1947.0,-481.0,0.0,41008.0,1000.0,0.0,0.0,34340.0,5667.0,1797.0,1862.0,83023.0,59116.0,40040.0,19076.0,17467.0,2452.0,204.0,1056.0,783.0,142.0,168.0,0.0,12661.0,1609.0,1851.0,257.0,12.0,0.0,0.0,0.0,1582.0,900.0,836.0,0.0,0.0,0.0,64.0,2560.0,698.0,1862.0,0.0,0.0,1862.0,18617.0,18617.0,0.0,0.0,0.0,0.0,0.0,3984.0,1862.0,1291.0,615.0,0.0,45.0,0.0,876.0,-2735.0,3612.0,-2026.0,1804.0,3831.0,-1570.0,0.0,1570.0,0.0,0.0,0.0,387.0,878.0,1266.0,0.0,1648.0,M02
세진산업개발(주),15696,2016/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성회계법인,8,광업,8,광업 지원 서비스업,87192.0,24846.0,24393.0,2268.0,4178.0,0.0,0.0,4178.0,0.0,14004.0,0.0,3943.0,454.0,0.0,37.0,0.0,0.0,417.0,0.0,0.0,62346.0,1791.0,904.0,887.0,57718.0,55430.0,383.0,1367.0,330.0,198.0,0.0,10.0,528.0,2310.0,0.0,44649.0,34144.0,17480.0,11969.0,1190.0,3505.0,10505.0,0.0,8770.0,2130.0,-394.0,0.0,42544.0,1000.0,0.0,0.0,34340.0,7203.0,3333.0,1536.0,87192.0,61007.0,41759.0,19248.0,17323.0,2414.0,200.0,1079.0,896.0,144.0,151.0,0.0,12439.0,1925.0,1445.0,308.0,0.0,0.0,0.0,0.0,1137.0,1025.0,777.0,0.0,0.0,0.0,249.0,2345.0,809.0,1536.0,0.0,0.0,1536.0,15359.0,15359.0,0.0,0.0,0.0,0.0,0.0,3434.0,1536.0,1727.0,646.0,0.0,18.0,0.0,190.0,-512.0,702.0,-3891.0,1270.0,5161.0,1459.0,2889.0,1430.0,0.0,0.0,0.0,1002.0,1266.0,2268.0,0.0,1511.0,M02
세진산업개발(주),15696,2017/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,90683.0,28119.0,27733.0,2278.0,6978.0,0.0,0.0,6978.0,0.0,11120.0,0.0,7358.0,386.0,0.0,46.0,0.0,0.0,339.0,0.0,0.0,62564.0,1927.0,1039.0,887.0,57879.0,55430.0,562.0,1226.0,379.0,277.0,0.0,5.0,511.0,2246.0,0.0,47272.0,36012.0,12637.0,16103.0,4071.0,3201.0,11260.0,1735.0,7650.0,2454.0,-578.0,0.0,43411.0,1000.0,331.0,0.0,34340.0,7739.0,3869.0,536.0,90683.0,53062.0,35838.0,17224.0,15960.0,2347.0,305.0,1099.0,840.0,97.0,190.0,0.0,11081.0,1264.0,819.0,447.0,0.0,0.0,0.0,0.0,372.0,1062.0,925.0,0.0,0.0,0.0,137.0,1021.0,484.0,536.0,0.0,0.0,536.0,5361.0,5361.0,0.0,0.0,0.0,0.0,0.0,-2934.0,536.0,1691.0,712.0,0.0,29.0,0.0,-5132.0,281.0,-5413.0,-5000.0,430.0,5430.0,7944.0,19700.0,11756.0,0.0,0.0,0.0,10.0,2268.0,2278.0,0.0,1586.0,M02
세진산업개발(주),15696,2018/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,95436.0,33254.0,32833.0,5073.0,8832.0,0.0,0.0,8832.0,0.0,10432.0,0.0,8496.0,421.0,0.0,24.0,0.0,0.0,397.0,0.0,0.0,62183.0,2082.0,1195.0,887.0,57442.0,55423.0,329.0,989.0,261.0,437.0,0.0,3.0,434.0,2225.0,0.0,49897.0,47827.0,12169.0,26399.0,5672.0,3587.0,2070.0,0.0,0.0,2619.0,-550.0,0.0,45539.0,1000.0,135.0,0.0,34340.0,10064.0,6194.0,2325.0,95436.0,53128.0,33657.0,19470.0,16879.0,2330.0,208.0,1003.0,811.0,84.0,214.0,0.0,12230.0,2591.0,1968.0,611.0,0.0,0.0,0.0,0.0,1357.0,1421.0,1300.0,0.0,0.0,0.0,121.0,3138.0,813.0,2325.0,0.0,0.0,2325.0,23250.0,23250.0,0.0,0.0,2325.0,,,2815.0,2325.0,1674.0,688.0,0.0,945.0,0.0,-240.0,108.0,-347.0,-2296.0,1774.0,4070.0,2276.0,31399.0,29123.0,0.0,0.0,0.0,2795.0,2278.0,5073.0,0.0,793.0,M02
세진산업개발(주),15696,2019/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,95254.0,33049.0,32684.0,2877.0,10609.0,0.0,0.0,10609.0,0.0,11645.0,0.0,7554.0,365.0,0.0,44.0,0.0,0.0,321.0,0.0,0.0,62204.0,2249.0,1362.0,887.0,57207.0,55250.0,466.0,969.0,277.0,240.0,0.0,4.0,356.0,2391.0,0.0,49526.0,47321.0,11285.0,33193.0,0.0,2843.0,2205.0,0.0,0.0,2205.0,0.0,0.0,45728.0,1000.0,135.0,0.0,34340.0,10253.0,6383.0,188.0,95254.0,50880.0,32747.0,18133.0,16756.0,2363.0,244.0,988.0,1002.0,90.0,2446.0,0.0,11887.0,1377.0,1682.0,747.0,1.0,0.0,0.0,0.0,933.0,1799.0,1314.0,0.0,0.0,0.0,485.0,1260.0,1072.0,188.0,0.0,0.0,188.0,1883.0,1883.0,0.0,0.0,188.0,,,-75.0,188.0,1811.0,692.0,0.0,61.0,0.0,-2013.0,-81.0,-1932.0,-3165.0,550.0,3715.0,1044.0,33193.0,32149.0,0.0,0.0,0.0,-2197.0,5073.0,2877.0,0.0,378.0,M02
세진산업개발(주),15696,2020/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,99001.0,36737.0,36393.0,4221.0,12181.0,10.0,0.0,12171.0,0.0,11646.0,0.0,8344.0,344.0,0.0,45.0,0.0,0.0,299.0,0.0,0.0,62264.0,2226.0,1530.0,697.0,57324.0,55250.0,980.0,777.0,190.0,122.0,0.0,5.0,279.0,2435.0,0.0,52241.0,47755.0,13561.0,31267.0,0.0,2927.0,4485.0,1997.0,0.0,2488.0,0.0,0.0,46761.0,1000.0,135.0,0.0,34340.0,11286.0,7416.0,1033.0,99001.0,55715.0,35696.0,20019.0,17490.0,2316.0,262.0,1001.0,1029.0,64.0,2410.0,0.0,12672.0,2529.0,980.0,857.0,0.0,0.0,0.0,0.0,122.0,1682.0,1114.0,0.0,0.0,0.0,569.0,1827.0,794.0,1033.0,0.0,0.0,1033.0,10329.0,10329.0,0.0,0.0,1033.0,,,4373.0,1033.0,1746.0,483.0,0.0,0.0,0.0,1594.0,-652.0,2245.0,-3100.0,255.0,3354.0,72.0,33264.0,33193.0,0.0,0.0,0.0,1345.0,2877.0,4221.0,0.0,32.0,M02
세진산업개발(주),15696,2021/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,98045.0,35718.0,34778.0,110.0,13600.0,0.0,0.0,13600.0,0.0,11549.0,0.0,9519.0,939.0,0.0,332.0,0.0,0.0,607.0,0.0,0.0,62328.0,1752.0,829.0,923.0,58146.0,55200.0,2043.0,657.0,161.0,76.0,0.0,9.0,201.0,2228.0,0.0,50844.0,45980.0,12819.0,30606.0,0.0,2555.0,4864.0,1998.0,0.0,2866.0,0.0,0.0,47202.0,1000.0,135.0,0.0,34340.0,11727.0,7857.0,441.0,98045.0,54260.0,34863.0,19396.0,18292.0,2472.0,227.0,971.0,1235.0,73.0,2387.0,0.0,13192.0,1104.0,995.0,914.0,0.0,0.0,0.0,0.0,81.0,1152.0,1075.0,0.0,0.0,0.0,76.0,947.0,506.0,441.0,0.0,0.0,441.0,4411.0,4411.0,0.0,0.0,441.0,,,-1056.0,441.0,895.0,350.0,0.0,33.0,0.0,-2359.0,-1135.0,-1224.0,-2394.0,1217.0,3611.0,-662.0,30606.0,31267.0,0.0,0.0,0.0,-4112.0,4221.0,110.0,0.0,27.0,M02
세진산업개발(주),15696,2022/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,106435.0,42178.0,40143.0,3052.0,14746.0,0.0,0.0,14746.0,0.0,10533.0,0.0,11813.0,2035.0,0.0,403.0,0.0,0.0,1632.0,0.0,0.0,64257.0,1640.0,741.0,899.0,60249.0,55200.0,4160.0,571.0,238.0,46.0,0.0,34.0,148.0,2220.0,0.0,58713.0,56027.0,14576.0,32284.0,1999.0,7168.0,2686.0,0.0,0.0,2686.0,0.0,0.0,47722.0,1000.0,135.0,0.0,34340.0,12247.0,8377.0,520.0,106435.0,55990.0,36589.0,19401.0,19294.0,2569.0,218.0,1102.0,1337.0,80.0,2384.0,0.0,13870.0,107.0,2223.0,1081.0,0.0,0.0,0.0,0.0,1142.0,1658.0,1512.0,0.0,0.0,0.0,146.0,672.0,151.0,520.0,0.0,0.0,520.0,5202.0,5202.0,0.0,0.0,520.0,,,2706.0,520.0,932.0,424.0,0.0,1115.0,0.0,2369.0,561.0,1808.0,-1442.0,9285.0,10727.0,1678.0,32284.0,30606.0,0.0,0.0,0.0,2942.0,110.0,3052.0,0.0,21.0,M02
세진산업개발(주),15696,2023/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,109884.0,45808.0,44470.0,2675.0,16270.0,232.0,0.0,16038.0,0.0,12979.0,0.0,12545.0,1339.0,0.0,373.0,0.0,0.0,966.0,0.0,0.0,64075.0,1439.0,521.0,918.0,60289.0,55200.0,4232.0,432.0,311.0,7.0,0.0,107.0,104.0,2244.0,0.0,61385.0,58626.0,16538.0,33326.0,1598.0,7165.0,2759.0,0.0,0.0,2759.0,0.0,0.0,48498.0,1000.0,135.0,0.0,34340.0,13023.0,9153.0,776.0,109884.0,66385.0,44442.0,21943.0,19788.0,2505.0,262.0,1137.0,1344.0,113.0,2375.0,0.0,14316.0,2155.0,1440.0,1222.0,0.0,0.0,0.0,0.0,217.0,2391.0,2151.0,0.0,0.0,0.0,240.0,1203.0,427.0,776.0,0.0,0.0,776.0,7762.0,7762.0,0.0,0.0,776.0,,,1539.0,776.0,1085.0,392.0,0.0,64.0,0.0,-259.0,-1893.0,1634.0,-2555.0,329.0,2884.0,640.0,34923.0,34284.0,0.0,0.0,0.0,-376.0,3052.0,2675.0,0.0,16.0,M02
세진산업개발(주),15696,2024/12,15696,최문석,경기도 광주시 직동로 19-12 (직동),80,1998/07/01,12,126-81-32458,367288,10000,100000,0,대성삼경회계법인,대성삼경회계법인,8,광업,8,광업 지원 서비스업,109617.0,42694.0,40361.0,351.0,17351.0,0.0,0.0,17351.0,0.0,8003.0,0.0,14656.0,2333.0,0.0,393.0,0.0,0.0,1939.0,0.0,0.0,66924.0,1688.0,790.0,897.0,62920.0,55200.0,6973.0,329.0,352.0,4.0,0.0,63.0,60.0,2256.0,0.0,65844.0,62920.0,10177.0,44915.0,1599.0,6229.0,2924.0,0.0,0.0,2924.0,0.0,0.0,43773.0,1000.0,135.0,0.0,34340.0,8298.0,4428.0,-4725.0,109617.0,45051.0,31631.0,13419.0,16661.0,2559.0,220.0,1125.0,1316.0,135.0,2385.0,0.0,11186.0,-3242.0,1488.0,1332.0,0.0,0.0,0.0,0.0,155.0,2971.0,2435.0,0.0,0.0,0.0,535.0,-4725.0,0.0,-4725.0,0.0,0.0,-4725.0,-47250.0,-47250.0,0.0,0.0,-4725.0,,,-8188.0,-4725.0,1736.0,360.0,0.0,3.0,0.0,-5196.0,2334.0,-7529.0,-5726.0,790.0,6516.0,11589.0,44915.0,33326.0,0.0,0.0,0.0,-2325.0,2675.0,351.0,0.0,16.0,M02
수산산업(주),78925,2015/12,78925,고은주,제주특별자치도 서귀포시 성산읍 중산간동로 3512 (수산리),0,2007/03/23,12,616-81-60520,1173224,0,0,0,제162호공인회계사감사반,-,7,광업,7,비금속광물 광업; 연료용 제외,9630.0,5289.0,3488.0,192.0,50.0,0.0,0.0,50.0,0.0,1039.0,0.0,2207.0,1800.0,0.0,1068.0,0.0,668.0,65.0,0.0,0.0,4342.0,0.0,0.0,0.0,4292.0,2729.0,0.0,25.0,1291.0,235.0,0.0,12.0,0.0,50.0,0.0,9008.0,7198.0,0.0,3070.0,0.0,4129.0,1810.0,0.0,1710.0,0.0,100.0,0.0,622.0,3033.0,0.0,0.0,0.0,-2411.0,-2411.0,-486.0,9630.0,5080.0,4887.0,193.0,611.0,177.0,0.0,32.0,35.0,0.0,143.0,0.0,224.0,-418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,-486.0,0.0,-486.0,0.0,0.0,-486.0,-1604.0,-1604.0,0.0,0.0,0.0,0.0,0.0,127.0,-486.0,721.0,721.0,0.0,0.0,0.0,-108.0,-3593.0,3486.0,-1417.0,0.0,1417.0,1388.0,2613.0,1225.0,0.0,0.0,0.0,98.0,94.0,192.0,0.0,0.0,M02
수산산업(주),78925,2016/12,78925,고은주,제주특별자치도 서귀포시 성산읍 중산간동로 3512 (수산리),0,2007/03/23,12,616-81-60520,1173224,0,0,0,제162호공인회계사감사반,제162호공인회계사감사반,7,광업,7,비금속광물 광업; 연료용 제외,6721.0,3020.0,2169.0,133.0,116.0,115.0,0.0,1.0,0.0,919.0,0.0,1000.0,852.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,3701.0,15.0,0.0,15.0,3636.0,2729.0,0.0,74.0,695.0,129.0,0.0,10.0,0.0,50.0,0.0,5646.0,5646.0,0.0,2418.0,0.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,3033.0,0.0,0.0,0.0,-1957.0,-1957.0,454.0,6721.0,8681.0,7663.0,1019.0,490.0,264.0,0.0,14.0,19.0,0.0,126.0,0.0,67.0,528.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0,51.0,0.0,0.0,0.0,28.0,454.0,0.0,454.0,0.0,0.0,454.0,1496.0,1496.0,0.0,0.0,0.0,0.0,0.0,2571.0,454.0,743.0,736.0,0.0,0.0,0.0,1374.0,2275.0,-901.0,-168.0,69.0,238.0,-2461.0,0.0,2461.0,0.0,0.0,0.0,-59.0,192.0,133.0,0.0,0.0,M02
